0,1496.59
1,1496.62
2,1496.81
3,1496.92
4,1496.82
5,1496.82
6,1496.78
7,1496.68
8,1496.64
9,1496.62
10,1496.46
11,1496.47
12,1496.4
13,1496.28
14,1496.27
15,1496.22
16,1496.23
17,1496.15
18,1496.14
19,1496.23
20,1496.32
21,1496.16
22,1496.3
23,1496.65
24,1496.73
25,1496.78
26,1496.78
27,1496.79
28,1496.84
29,1496.88
30,1496.88
31,1496.87
32,1496.87
33,1496.86
34,1496.86
35,1496.85
36,1496.85
37,1496.81
38,1496.8
39,1496.76
40,1496.58
41,1496.62
42,1496.63
43,1496.64
44,1496.62
45,1496.67
46,1496.66
47,1496.67
48,1496.64
49,1496.64
50,1496.7
51,1496.68
52,1496.74
53,1496.85
54,1496.86
55,1496.93
56,1496.95
57,1497.0
58,1496.88
59,1496.86
60,1496.89
61,1497.01
62,1497.0
63,1496.97
64,1496.98
65,1496.94
66,1496.95
67,1496.92
68,1496.93
69,1497.02
70,1496.96
71,1497.01
72,1496.95
73,1497.0
74,1496.95
75,1497.0
76,1496.89
77,1496.86
78,1496.87
79,1496.86
80,1496.89
81,1496.89
82,1496.87
83,1496.85
84,1496.84
85,1496.83
86,1496.79
87,1496.8
88,1496.77
89,1496.73
90,1496.75
91,1496.78
92,1496.83
93,1496.82
94,1496.81
95,1496.81
96,1496.79
97,1496.74
98,1496.77
99,1496.71
100,1496.73
101,1496.71
102,1496.72
103,1496.77
104,1496.76
105,1496.77
106,1496.8
107,1496.79
108,1496.77
109,1496.74
110,1496.74
111,1496.74
112,1496.77
113,1496.76
114,1496.76
115,1496.72
116,1496.7
117,1496.7
118,1496.64
119,1496.61
120,1496.56
121,1496.51
122,1496.58
123,1496.57
124,1496.59
125,1496.64
126,1496.63
127,1496.77
128,1496.84
129,1496.82
130,1496.84
131,1496.88
132,1496.83
133,1496.81
134,1496.76
135,1496.72
136,1496.72
137,1496.57
138,1496.53
139,1496.68
140,1496.69
141,1496.6
142,1496.55
143,1496.59
144,1496.61
145,1496.65
146,1496.72
147,1496.65
148,1496.6
149,1496.65
150,1496.83
151,1496.81
152,1496.86
153,1496.85
154,1496.83
155,1496.74
156,1496.78
157,1496.75
158,1496.73
159,1496.73
160,1496.89
161,1496.74
162,1496.79
163,1496.82
164,1496.74
165,1496.7
166,1496.71
167,1496.73
168,1496.77
169,1496.84
170,1496.87
171,1496.84
172,1496.76
173,1496.77
174,1496.79
175,1496.74
176,1496.76
177,1496.73
178,1496.87
179,1496.82
180,1496.81
181,1496.84
182,1496.8
183,1496.74
184,1496.75
185,1496.74
186,1496.69
187,1496.78
188,1496.76
189,1496.77
190,1496.76
191,1496.8
192,1496.79
193,1496.76
194,1496.75
195,1496.74
196,1496.75
197,1496.75
198,1496.77
199,1496.73
200,1496.47
201,1496.55
202,1496.34
203,1496.16
204,1496.19
205,1496.13
206,1496.19
207,1496.1
208,1496.27
209,1496.24
210,1496.48
211,1496.56
212,1496.53
213,1496.7
214,1496.73
215,1496.71
216,1496.71
217,1496.7
218,1496.69
219,1496.71
220,1496.7
221,1496.2
222,1496.08
223,1495.8
224,1495.71
225,1495.51
226,1495.8
227,1495.99
228,1495.74
229,1495.46
230,1495.11
231,1495.19
232,1495.7
233,1495.86
234,1496.17
235,1496.22
236,1496.59
237,1496.62
238,1496.65
239,1496.69
240,1496.66
241,1496.64
242,1496.61
243,1496.32
244,1496.35
245,1496.23
246,1496.41
247,1496.45
248,1496.41
249,1496.28
250,1496.12
251,1496.0
252,1495.56
253,1495.4
254,1495.85
255,1496.14
256,1496.15
257,1496.24
258,1496.44
259,1496.53
260,1496.54
261,1496.42
262,1496.58
263,1496.58
264,1496.52
265,1496.56
266,1496.55
267,1496.54
268,1496.47
269,1496.47
270,1496.51
271,1496.56
272,1496.53
273,1496.53
274,1496.52
275,1496.51
276,1496.51
277,1496.46
278,1496.51
279,1496.44
280,1496.48
281,1496.47
282,1496.47
283,1496.46
284,1496.49
285,1496.52
286,1496.26
287,1496.29
288,1496.42
289,1496.42
290,1496.48
291,1496.49
292,1496.49
293,1496.48
294,1496.48
295,1496.49
296,1496.4
297,1496.28
298,1496.16
299,1496.13
300,1496.18
301,1496.15
302,1496.13
303,1496.06
304,1495.96
305,1496.07
306,1496.03
307,1496.03
308,1496.0
309,1496.06
310,1496.03
311,1496.01
312,1496.0
313,1496.06
314,1496.18
315,1496.13
316,1496.17
317,1496.19
318,1496.09
319,1496.06
320,1495.93
321,1496.0
322,1495.98
323,1496.08
324,1496.04
325,1496.08
326,1495.81
327,1495.82
328,1495.82
329,1495.66
330,1495.56
331,1495.53
332,1495.54
333,1495.75
334,1496.19
335,1496.26
336,1496.22
337,1496.06
338,1495.91
339,1496.03
340,1496.09
341,1496.13
342,1496.12
343,1496.11
344,1496.13
345,1496.16
346,1496.12
347,1496.05
348,1496.02
349,1495.89
350,1495.86
351,1495.81
352,1495.81
353,1495.64
354,1495.55
355,1495.5
356,1495.12
357,1495.13
358,1494.99
359,1495.09
360,1495.01
361,1494.94
362,1494.7
363,1494.7
364,1494.97
365,1495.59
366,1496.0
367,1495.77
368,1495.97
369,1495.97
370,1496.01
371,1496.15
372,1496.04
373,1496.09
374,1496.12
375,1496.13
376,1496.22
377,1496.24
378,1496.2
379,1496.2
380,1496.19
381,1496.18
382,1496.18
383,1496.17
384,1496.17
385,1496.09
386,1495.99
387,1496.03
388,1495.95
389,1495.98
390,1495.97
391,1496.02
392,1495.99
393,1496.02
394,1496.01
395,1496.04
396,1496.15
397,1496.19
398,1496.23
399,1496.22
400,1496.21
401,1496.23
402,1496.23
403,1496.26
404,1496.29
405,1496.3
406,1496.3
407,1496.21
408,1496.24
409,1496.15
410,1496.15
411,1496.12
412,1496.14
413,1496.25
414,1496.27
415,1496.29
416,1496.27
417,1496.24
418,1496.32
419,1496.31
420,1496.29
421,1496.22
422,1496.13
423,1496.14
424,1496.12
425,1496.1
426,1496.13
427,1496.07
428,1496.09
429,1496.06
430,1496.07
431,1496.09
432,1496.14
433,1496.12
434,1496.12
435,1496.12
436,1496.12
437,1496.09
438,1496.16
439,1496.2
440,1496.17
441,1496.14
442,1496.12
443,1496.15
444,1495.99
445,1495.87
446,1495.01
447,1494.87
448,1494.52
449,1494.21
450,1494.98
451,1495.33
452,1495.44
453,1495.31
454,1495.36
455,1495.35
456,1495.38
457,1495.38
458,1494.99
459,1494.63
460,1494.46
461,1494.5
462,1494.89
463,1495.23
464,1495.08
465,1495.02
466,1494.89
467,1494.57
468,1494.65
469,1495.11
470,1495.55
471,1495.72
472,1495.46
473,1495.61
474,1495.62
475,1495.69
476,1495.75
477,1495.73
478,1495.75
479,1495.78
480,1495.54
481,1496.08
482,1496.13
483,1496.15
484,1496.13
485,1496.11
486,1496.09
487,1496.06
488,1496.05
489,1495.96
490,1495.93
491,1496.0
492,1496.02
493,1496.06
494,1496.12
495,1496.1
496,1496.11
497,1495.98
498,1496.05
499,1496.1
500,1496.08
501,1496.1
502,1496.01
503,1496.06
504,1496.04
505,1496.02
506,1496.05
507,1496.05
508,1496.05
509,1495.85
510,1495.91
511,1496.14
512,1496.18
513,1496.2
514,1496.15
515,1496.25
516,1496.27
517,1496.28
518,1496.2
519,1496.03
520,1496.08
521,1496.05
522,1496.06
523,1496.05
524,1496.06
525,1496.04
526,1496.03
527,1496.04
528,1496.01
529,1496.05
530,1496.39
531,1496.64
532,1496.62
533,1496.65
534,1496.51
535,1496.5
536,1496.55
537,1496.52
538,1496.62
539,1496.63
540,1496.54
541,1496.25
542,1496.22
543,1496.24
544,1496.25
545,1496.27
546,1496.32
547,1496.21
548,1496.43
549,1496.94
550,1497.11
551,1496.45
552,1496.34
553,1496.3
554,1496.18
555,1496.22
556,1496.21
557,1496.23
558,1496.23
559,1496.21
560,1496.2
561,1496.23
562,1496.24
563,1496.28
564,1496.29
565,1496.39
566,1496.74
567,1496.77
568,1496.78
569,1496.79
570,1496.8
571,1496.82
572,1496.82
573,1496.72
574,1496.66
575,1496.88
576,1496.85
577,1496.87
578,1496.83
579,1496.62
580,1496.96
581,1497.04
582,1497.08
583,1497.12
584,1497.15
585,1497.04
586,1496.91
587,1497.0
588,1497.17
589,1497.19
590,1497.1
591,1497.13
592,1497.16
593,1496.75
594,1496.95
595,1497.15
596,1497.14
597,1496.8
598,1496.86
599,1496.82
600,1496.78
601,1496.85
602,1496.9
603,1496.82
604,1496.82
605,1496.85
606,1496.85
607,1496.8
608,1496.73
609,1496.81
610,1496.82
611,1496.81
612,1496.8
613,1496.84
614,1496.92
615,1496.89
616,1496.86
617,1496.91
618,1496.88
619,1496.74
620,1496.71
621,1496.82
622,1496.9
623,1496.79
624,1496.82
625,1496.81
626,1496.84
627,1496.79
628,1496.72
629,1496.78
630,1496.83
631,1496.8
632,1496.7
633,1496.7
634,1496.67
635,1496.6
636,1496.57
637,1496.62
638,1496.77
639,1496.79
640,1496.82
641,1497.04
642,1497.09
643,1497.1
644,1497.08
645,1497.02
646,1496.98
647,1496.99
648,1496.94
649,1496.86
650,1496.84
651,1496.84
652,1496.81
653,1496.74
654,1496.75
655,1496.73
656,1496.73
657,1496.73
658,1496.7
659,1496.7
660,1496.71
661,1496.72
662,1496.75
663,1496.92
664,1497.0
665,1497.05
666,1497.08
667,1496.92
668,1497.0
669,1497.07
670,1497.04
671,1497.09
672,1497.01
673,1497.01
674,1496.82
675,1496.79
676,1496.77
677,1496.79
678,1496.77
679,1496.77
680,1496.76
681,1496.76
682,1496.74
683,1496.73
684,1496.88
685,1496.9
686,1496.89
687,1496.87
688,1496.88
689,1496.88
690,1496.88
691,1496.88
692,1496.82
693,1496.75
694,1496.72
695,1496.63
696,1496.63
697,1496.53
698,1496.58
699,1496.57
700,1496.61
701,1496.67
702,1496.65
703,1496.54
704,1496.46
705,1496.41
706,1496.47
707,1496.41
708,1496.34
709,1496.3
710,1496.4
711,1496.47
712,1496.38
713,1496.53
714,1496.33
715,1496.32
716,1496.53
717,1496.47
718,1496.47
719,1496.4
720,1496.33
721,1496.32
722,1496.31
723,1496.37
724,1496.49
725,1496.44
726,1496.48
727,1496.53
728,1496.53
729,1496.52
730,1496.47
731,1496.48
732,1496.47
733,1496.58
734,1496.62
735,1496.57
736,1496.67
737,1496.68
738,1496.8
739,1496.77
740,1496.77
741,1496.83
742,1496.89
743,1496.94
744,1496.96
745,1496.98
746,1496.77
747,1496.76
748,1496.71
749,1496.73
750,1496.67
751,1496.57
752,1496.82
753,1496.79
754,1496.84
755,1496.86
756,1496.79
757,1496.74
758,1496.72
759,1496.68
760,1496.64
761,1496.62
762,1496.54
763,1496.45
764,1496.5
765,1496.5
766,1496.53
767,1496.52
768,1496.48
769,1496.48
770,1496.46
771,1496.55
772,1496.56
773,1496.55
774,1496.51
775,1496.49
776,1496.35
777,1496.36
778,1496.34
779,1496.37
780,1496.36
781,1496.35
782,1496.33
783,1496.33
784,1496.33
785,1496.35
786,1496.27
787,1496.36
788,1496.36
789,1496.37
790,1496.4
791,1496.49
792,1496.45
793,1496.55
794,1496.55
795,1496.57
796,1496.6
797,1496.61
798,1496.56
799,1496.5
800,1496.67
801,1496.63
802,1496.66
803,1496.32
804,1496.34
805,1496.44
806,1496.43
807,1496.48
808,1496.46
809,1496.4
810,1496.27
811,1496.25
812,1496.29
813,1496.29
814,1496.48
815,1496.39
816,1496.22
817,1496.46
818,1496.46
819,1496.46
820,1496.42
821,1496.57
822,1496.45
823,1496.6
824,1496.46
825,1496.55
826,1496.5
827,1496.6
828,1496.7
829,1496.56
830,1496.57
831,1496.6
832,1496.59
833,1496.59
834,1496.6
835,1496.59
836,1496.5
837,1496.55
838,1496.54
839,1496.55
840,1496.56
841,1496.57
842,1496.56
